,button,genuine,signature,time,x,y
98,1,1.0,5.0,31111218,7682,3232
99,1,1.0,5.0,31111228,7664,2944
100,1,1.0,5.0,31111238,7655,2755
101,1,1.0,5.0,31111248,7629,2665
102,0,1.0,5.0,31111308,7272,2999
103,1,1.0,5.0,31111318,7231,3142
104,1,1.0,5.0,31111328,7257,3152
105,1,1.0,5.0,31111338,7345,3194
106,1,1.0,5.0,31111348,7496,3233
107,1,1.0,5.0,31111358,7688,3266
108,1,1.0,5.0,31111368,7891,3266
109,1,1.0,5.0,31111378,8008,3245
110,1,1.0,5.0,31111388,8068,3145
111,1,1.0,5.0,31111398,8038,2959
112,1,1.0,5.0,31111408,7937,2716
113,1,1.0,5.0,31111418,7789,2495
114,1,1.0,5.0,31111428,7695,2341
115,1,1.0,5.0,31111438,7674,2233
116,1,1.0,5.0,31111448,7701,2185
117,1,1.0,5.0,31111458,7791,2190
118,1,1.0,5.0,31111468,7972,2230
119,1,1.0,5.0,31111478,8214,2364
120,1,1.0,5.0,31111488,8536,2514
0,0,1.0,6.0,31112750,1971,4242
1,1,1.0,6.0,31112760,2229,4212
2,1,1.0,6.0,31112770,2259,4442
3,1,1.0,6.0,31112780,2449,4836
4,1,1.0,6.0,31112790,2745,5025
5,1,1.0,6.0,31112800,3055,5114
6,1,1.0,6.0,31112810,3364,5137
7,0,1.0,6.0,31112901,3134,4759
8,1,1.0,6.0,31112911,3032,4371
9,1,1.0,6.0,31112921,2984,4268
10,1,1.0,6.0,31112931,2970,4260
11,1,1.0,6.0,31112941,2995,3968
12,1,1.0,6.0,31112951,3045,3541
13,1,1.0,6.0,31112961,3112,3025
14,1,1.0,6.0,31112971,3160,2591
15,1,1.0,6.0,31112981,3196,2331
16,1,1.0,6.0,31112991,3163,2188
17,1,1.0,6.0,31113001,3066,2133
18,1,1.0,6.0,31113011,2927,2098
19,1,1.0,6.0,31113021,2719,2077
20,1,1.0,6.0,31113031,2472,2107
21,1,1.0,6.0,31113041,2198,2215
22,0,1.0,6.0,31113181,4322,4201
23,1,1.0,6.0,31113191,4948,4330
24,1,1.0,6.0,31113201,5176,4633
25,1,1.0,6.0,31113211,5388,4755
26,1,1.0,6.0,31113221,5590,4844
27,1,1.0,6.0,31113231,5780,4910
28,1,1.0,6.0,31113241,5904,4927
29,0,1.0,6.0,31113311,5640,5235
30,1,1.0,6.0,31113321,5640,5235
31,1,1.0,6.0,31113331,5595,5187
32,1,1.0,6.0,31113341,5532,5166
33,1,1.0,6.0,31113351,5456,5009
34,1,1.0,6.0,31113361,5297,4762
35,1,1.0,6.0,31113371,5083,4484
36,1,1.0,6.0,31113381,4897,4183
37,1,1.0,6.0,31113391,4755,3868
38,1,1.0,6.0,31113401,4642,3680
39,1,1.0,6.0,31113411,4623,3607
40,1,1.0,6.0,31113421,4670,3607
41,0,1.0,6.0,31113481,5191,4220
42,1,1.0,6.0,31113491,5220,3947
43,1,1.0,6.0,31113501,5204,3830
44,1,1.0,6.0,31113511,5177,3750
45,1,1.0,6.0,31113521,5144,3507
46,1,1.0,6.0,31113531,5137,3226
47,1,1.0,6.0,31113541,5137,2919
48,1,1.0,6.0,31113551,5125,2715
49,1,1.0,6.0,31113561,5110,2598
50,1,1.0,6.0,31113571,5090,2539
51,1,1.0,6.0,31113581,5077,2523
52,0,1.0,6.0,31113652,5335,3710
53,1,1.0,6.0,31113662,5618,3881
54,1,1.0,6.0,31113672,5709,4088
55,1,1.0,6.0,31113682,5761,4146
56,1,1.0,6.0,31113692,5788,4106
57,1,1.0,6.0,31113702,5837,4030
58,1,1.0,6.0,31113712,5853,3915
59,1,1.0,6.0,31113722,5848,3774
60,1,1.0,6.0,31113732,5832,3636
61,1,1.0,6.0,31113742,5843,3515
62,1,1.0,6.0,31113752,5873,3406
63,1,1.0,6.0,31113762,5934,3296
64,1,1.0,6.0,31113772,6002,3211
65,1,1.0,6.0,31113782,6075,3142
66,1,1.0,6.0,31113792,6121,3055
67,1,1.0,6.0,31113802,6139,2963
68,1,1.0,6.0,31113812,6139,2842
69,1,1.0,6.0,31113822,6094,2704
70,1,1.0,6.0,31113832,6042,2613
71,1,1.0,6.0,31113842,5984,2570
72,1,1.0,6.0,31113852,5914,2558
73,1,1.0,6.0,31113862,5833,2580
74,1,1.0,6.0,31113872,5745,2644
75,1,1.0,6.0,31113882,5700,2736
76,1,1.0,6.0,31113892,5705,2849
77,1,1.0,6.0,31113902,5743,2979
78,1,1.0,6.0,31113912,5868,3121
79,1,1.0,6.0,31113922,6035,3294
80,0,1.0,6.0,31114012,7185,4750
81,1,1.0,6.0,31114022,7226,4570
82,1,1.0,6.0,31114032,7178,4600
83,1,1.0,6.0,31114042,7086,4499
84,1,1.0,6.0,31114052,7037,4310
85,1,1.0,6.0,31114062,7037,4024
86,1,1.0,6.0,31114072,7069,3806
87,1,1.0,6.0,31114082,7153,3634
88,1,1.0,6.0,31114092,7312,3604
89,1,1.0,6.0,31114102,7522,3641
90,1,1.0,6.0,31114112,7750,3723
91,1,1.0,6.0,31114122,7983,3866
92,1,1.0,6.0,31114132,8119,4011
93,1,1.0,6.0,31114142,8187,4157
94,0,1.0,6.0,31114162,8187,4157
95,1,1.0,6.0,31114172,8089,4579
96,1,1.0,6.0,31114182,8034,4612
97,1,1.0,6.0,31114192,7966,4559
98,1,1.0,6.0,31114202,7890,4392
99,1,1.0,6.0,31114212,7780,4150
100,1,1.0,6.0,31114222,7672,3815
101,1,1.0,6.0,31114232,7567,3480
102,1,1.0,6.0,31114242,7501,3144
103,1,1.0,6.0,31114252,7461,2902
104,1,1.0,6.0,31114262,7451,2763
105,1,1.0,6.0,31114272,7451,2692
106,0,1.0,6.0,31114353,7145,3118
107,1,1.0,6.0,31114363,7163,3055
108,1,1.0,6.0,31114373,7182,3102
109,1,1.0,6.0,31114383,7258,3125
110,1,1.0,6.0,31114393,7423,3131
111,1,1.0,6.0,31114403,7647,3144
112,1,1.0,6.0,31114413,7774,3115
113,1,1.0,6.0,31114423,7814,3058
114,1,1.0,6.0,31114433,7796,2934
115,1,1.0,6.0,31114443,7697,2758
116,1,1.0,6.0,31114453,7577,2548
117,1,1.0,6.0,31114463,7442,2398
118,1,1.0,6.0,31114473,7379,2320
119,1,1.0,6.0,31114483,7379,2291
120,1,1.0,6.0,31114493,7410,2264
121,1,1.0,6.0,31114503,7526,2256
122,1,1.0,6.0,31114513,7731,2256
123,1,1.0,6.0,31114523,7995,2315
124,1,1.0,6.0,31114533,8270,2406
0,0,1.0,7.0,31115865,1832,4011
1,1,1.0,7.0,31115875,1987,4076
2,1,1.0,7.0,31115885,2095,4304
3,1,1.0,7.0,31115895,2301,4619
4,1,1.0,7.0,31115905,2573,4993
5,1,1.0,7.0,31115915,3018,5128
6,1,1.0,7.0,31115925,3383,5227
7,0,1.0,7.0,31116015,3425,5035
8,1,1.0,7.0,31116025,3344,4700
9,1,1.0,7.0,31116035,3246,4622
10,1,1.0,7.0,31116045,3213,4401
11,1,1.0,7.0,31116055,3224,4084
12,1,1.0,7.0,31116065,3270,3638
13,1,1.0,7.0,31116075,3321,3187
14,1,1.0,7.0,31116085,3357,2833
15,1,1.0,7.0,31116095,3382,2547
16,1,1.0,7.0,31116105,3360,2425
17,1,1.0,7.0,31116115,3295,2348
18,1,1.0,7.0,31116125,3202,2300
19,1,1.0,7.0,31116135,3048,2271
20,1,1.0,7.0,31116145,2873,2306
21,1,1.0,7.0,31116155,2683,2385
22,1,1.0,7.0,31116165,2474,2559
23,0,1.0,7.0,31116265,3236,4133
24,1,1.0,7.0,31116275,3991,4109
25,1,1.0,7.0,31116285,4282,4381
26,1,1.0,7.0,31116295,4563,4653
27,1,1.0,7.0,31116305,4837,4776
28,1,1.0,7.0,31116315,5061,4800
29,1,1.0,7.0,31116325,5247,4820
30,0,1.0,7.0,31116406,5124,5162
31,1,1.0,7.0,31116416,5000,4965
32,1,1.0,7.0,31116426,4919,4855
33,1,1.0,7.0,31116436,4799,4714
34,1,1.0,7.0,31116446,4652,4444
35,1,1.0,7.0,31116456,4487,4123
36,1,1.0,7.0,31116466,4289,3769
37,1,1.0,7.0,31116476,4147,3552
38,1,1.0,7.0,31116486,4041,3456
39,1,1.0,7.0,31116496,4035,3441
40,0,1.0,7.0,31116556,4790,4069
41,1,1.0,7.0,31116566,4824,3798
42,1,1.0,7.0,31116576,4784,3692
43,1,1.0,7.0,31116586,4726,3471
44,1,1.0,7.0,31116596,4655,3171
45,1,1.0,7.0,31116606,4663,2819
46,1,1.0,7.0,31116616,4681,2589
47,1,1.0,7.0,31116626,4706,2464
48,1,1.0,7.0,31116636,4715,2410
49,1,1.0,7.0,31116646,4715,2410
50,0,1.0,7.0,31116696,4899,3263
51,1,1.0,7.0,31116706,5189,3807
52,1,1.0,7.0,31116716,5337,3974
53,1,1.0,7.0,31116726,5426,4061
54,1,1.0,7.0,31116736,5464,4096
55,1,1.0,7.0,31116746,5469,4069
56,1,1.0,7.0,31116756,5476,3988
57,1,1.0,7.0,31116766,5452,3872
58,1,1.0,7.0,31116776,5407,3686
59,1,1.0,7.0,31116786,5364,3520
60,1,1.0,7.0,31116796,5372,3368
61,1,1.0,7.0,31116806,5413,3211
62,1,1.0,7.0,31116816,5492,3080
63,1,1.0,7.0,31116826,5578,2967
64,1,1.0,7.0,31116836,5669,2852
65,1,1.0,7.0,31116846,5693,2729
66,1,1.0,7.0,31116856,5636,2602
67,1,1.0,7.0,31116866,5525,2485
68,1,1.0,7.0,31116876,5362,2419
69,1,1.0,7.0,31116886,5225,2387
70,1,1.0,7.0,31116896,5104,2429
71,1,1.0,7.0,31116906,5060,2508
72,1,1.0,7.0,31116916,5109,2612
73,1,1.0,7.0,31116926,5221,2792
74,1,1.0,7.0,31116936,5437,2994
75,1,1.0,7.0,31116946,5692,3211
76,1,1.0,7.0,31116956,5973,3421
77,0,1.0,7.0,31117167,7026,4796
78,1,1.0,7.0,31117177,6904,4601
79,1,1.0,7.0,31117187,6817,4589
80,1,1.0,7.0,31117197,6754,4323
81,1,1.0,7.0,31117207,6798,4052
82,1,1.0,7.0,31117217,6932,3872
83,1,1.0,7.0,31117227,7125,3756
84,1,1.0,7.0,31117237,7365,3738
85,1,1.0,7.0,31117247,7548,3804
86,1,1.0,7.0,31117257,7694,3926
87,1,1.0,7.0,31117267,7820,4066
88,0,1.0,7.0,31117327,7916,4692
89,1,1.0,7.0,31117337,7824,4460
90,1,1.0,7.0,31117347,7738,4324
91,1,1.0,7.0,31117357,7654,4058
92,1,1.0,7.0,31117367,7551,3706
93,1,1.0,7.0,31117377,7435,3379
94,1,1.0,7.0,31117387,7375,3098
95,1,1.0,7.0,31117397,7349,2849
96,1,1.0,7.0,31117407,7349,2740
97,0,1.0,7.0,31117477,7060,3147
98,1,1.0,7.0,31117487,7080,3044
99,1,1.0,7.0,31117497,7097,3105
100,1,1.0,7.0,31117507,7125,3126
101,1,1.0,7.0,31117517,7242,3121
102,1,1.0,7.0,31117527,7418,3105
103,1,1.0,7.0,31117537,7559,3065
104,1,1.0,7.0,31117547,7627,3010
105,1,1.0,7.0,31117557,7646,2890
106,1,1.0,7.0,31117567,7593,2712
107,1,1.0,7.0,31117577,7523,2496
108,1,1.0,7.0,31117587,7442,2333
109,1,1.0,7.0,31117597,7424,2243
110,1,1.0,7.0,31117607,7441,2201
111,1,1.0,7.0,31117617,7480,2201
112,1,1.0,7.0,31117627,7613,2257
113,1,1.0,7.0,31117637,7819,2360
114,1,1.0,7.0,31117647,8073,2509
0,0,1.0,8.0,31129304,1760,5223
1,1,1.0,8.0,31129314,1700,5063
2,1,1.0,8.0,31129324,1700,5089
3,1,1.0,8.0,31129334,1783,5182
4,1,1.0,8.0,31129344,1962,5292
5,1,1.0,8.0,31129354,2204,5437
6,1,1.0,8.0,31129364,2491,5606
7,1,1.0,8.0,31129374,2783,5741
8,1,1.0,8.0,31129384,3079,5802
9,0,1.0,8.0,31129464,2829,5760
10,1,1.0,8.0,31129474,2745,5488
11,1,1.0,8.0,31129484,2649,5383
12,1,1.0,8.0,31129494,2591,5212
13,1,1.0,8.0,31129504,2557,4875
14,1,1.0,8.0,31129514,2566,4428
15,1,1.0,8.0,31129524,2594,3985
16,1,1.0,8.0,31129534,2635,3675
17,1,1.0,8.0,31129544,2614,3453
18,1,1.0,8.0,31129554,2536,3313
19,1,1.0,8.0,31129564,2420,3190
20,1,1.0,8.0,31129574,2247,3079
21,1,1.0,8.0,31129584,2047,3034
22,1,1.0,8.0,31129594,1828,3063
23,0,1.0,8.0,31129795,4265,5150
24,1,1.0,8.0,31129805,4383,5047
25,1,1.0,8.0,31129815,4367,5075
26,1,1.0,8.0,31129825,4430,5181
27,1,1.0,8.0,31129835,4545,5286
28,1,1.0,8.0,31129845,4750,5337
29,1,1.0,8.0,31129855,4983,5352
30,1,1.0,8.0,31129865,5234,5424
31,1,1.0,8.0,31129875,5386,5501
32,1,1.0,8.0,31129885,5475,5582
33,0,1.0,8.0,31129955,5445,6104
34,1,1.0,8.0,31129965,5359,5928
35,1,1.0,8.0,31129975,5271,5876
36,1,1.0,8.0,31129985,5140,5865
37,1,1.0,8.0,31129995,5036,5684
38,1,1.0,8.0,31130005,4932,5414
39,1,1.0,8.0,31130015,4809,5086
40,1,1.0,8.0,31130025,4672,4733
41,1,1.0,8.0,31130035,4537,4430
42,1,1.0,8.0,31130045,4415,4160
43,1,1.0,8.0,31130055,4302,3958
44,1,1.0,8.0,31130065,4231,3854
45,1,1.0,8.0,31130075,4217,3815
46,0,1.0,8.0,31130145,4628,4770
47,1,1.0,8.0,31130155,4731,4536
48,1,1.0,8.0,31130165,4708,4425
49,1,1.0,8.0,31130175,4665,4175
50,1,1.0,8.0,31130185,4665,3822
51,1,1.0,8.0,31130195,4678,3400
52,1,1.0,8.0,31130205,4707,3052
53,1,1.0,8.0,31130215,4716,2822
54,1,1.0,8.0,31130225,4716,2670
55,1,1.0,8.0,31130235,4721,2623
56,0,1.0,8.0,31130306,4891,3933
57,1,1.0,8.0,31130316,5233,4252
58,1,1.0,8.0,31130326,5342,4590
59,1,1.0,8.0,31130336,5389,4736
60,1,1.0,8.0,31130346,5464,4754
61,1,1.0,8.0,31130356,5520,4743
62,1,1.0,8.0,31130366,5564,4693
63,1,1.0,8.0,31130376,5580,4616
64,1,1.0,8.0,31130386,5580,4499
65,1,1.0,8.0,31130396,5563,4347
66,1,1.0,8.0,31130406,5589,4173
67,1,1.0,8.0,31130416,5662,4045
68,1,1.0,8.0,31130426,5766,3922
69,1,1.0,8.0,31130436,5900,3802
70,1,1.0,8.0,31130446,6001,3673
71,1,1.0,8.0,31130456,6079,3542
72,1,1.0,8.0,31130466,6090,3374
73,1,1.0,8.0,31130476,6053,3182
74,1,1.0,8.0,31130486,5983,3015
75,1,1.0,8.0,31130496,5913,2930
76,1,1.0,8.0,31130506,5824,2901
77,1,1.0,8.0,31130516,5721,2950
78,1,1.0,8.0,31130526,5608,3071
79,1,1.0,8.0,31130536,5539,3240
80,1,1.0,8.0,31130546,5499,3442
81,1,1.0,8.0,31130556,5520,3618
82,1,1.0,8.0,31130566,5616,3777
83,1,1.0,8.0,31130576,5762,3942
84,1,1.0,8.0,31130586,5999,4125
85,1,1.0,8.0,31130596,6268,4320
86,0,1.0,8.0,31130786,7716,5724
87,1,1.0,8.0,31130796,7657,5577
88,1,1.0,8.0,31130806,7574,5498
89,1,1.0,8.0,31130816,7509,5448
90,1,1.0,8.0,31130826,7457,5107
91,1,1.0,8.0,31130836,7514,4763
92,1,1.0,8.0,31130846,7663,4417
93,1,1.0,8.0,31130856,7874,4269
94,1,1.0,8.0,31130866,8135,4269
95,1,1.0,8.0,31130876,8400,4357
96,1,1.0,8.0,31130886,8608,4502
97,1,1.0,8.0,31130896,8776,4659
98,0,1.0,8.0,31130937,8874,5195
99,1,1.0,8.0,31130947,8780,5365
100,1,1.0,8.0,31130957,8734,5276
101,1,1.0,8.0,31130967,8665,5136
102,1,1.0,8.0,31130977,8587,4819
103,1,1.0,8.0,31130987,8504,4442
104,1,1.0,8.0,31130997,8421,4025
105,1,1.0,8.0,31131007,8332,3635
106,1,1.0,8.0,31131017,8239,3378
107,1,1.0,8.0,31131027,8146,3209
108,1,1.0,8.0,31131037,8059,3128
109,0,1.0,8.0,31131097,7858,3594
110,1,1.0,8.0,31131107,8026,3612
111,1,1.0,8.0,31131117,8114,3665
112,1,1.0,8.0,31131127,8186,3687
113,1,1.0,8.0,31131137,8250,3616
114,1,1.0,8.0,31131147,8288,3484
115,1,1.0,8.0,31131157,8268,3289
116,1,1.0,8.0,31131167,8209,3034
117,1,1.0,8.0,31131177,8163,2738
118,1,1.0,8.0,31131187,8172,2484
119,1,1.0,8.0,31131197,8218,2359
120,1,1.0,8.0,31131207,8363,2319
121,1,1.0,8.0,31131217,8599,2396
122,1,1.0,8.0,31131227,8896,2591
0,0,1.0,9.0,31133020,1499,5252
1,1,1.0,9.0,31133030,1552,5175
2,1,1.0,9.0,31133040,1707,5279
3,1,1.0,9.0,31133050,1947,5461
4,1,1.0,9.0,31133060,2217,5640
5,1,1.0,9.0,31133070,2516,5818
6,1,1.0,9.0,31133080,2834,5893
7,0,1.0,9.0,31133160,2691,5744
8,1,1.0,9.0,31133170,2603,5607
9,1,1.0,9.0,31133180,2551,5540
10,1,1.0,9.0,31133190,2523,5433
11,1,1.0,9.0,31133200,2558,5113
12,1,1.0,9.0,31133210,2627,4668
13,1,1.0,9.0,31133220,2732,4140
14,1,1.0,9.0,31133230,2786,3683
15,1,1.0,9.0,31133240,2807,3403
16,1,1.0,9.0,31133250,2777,3241
17,1,1.0,9.0,31133260,2703,3133
18,1,1.0,9.0,31133270,2599,3057
19,1,1.0,9.0,31133280,2442,3002
20,1,1.0,9.0,31133290,2272,2989
21,0,1.0,9.0,31133420,3542,5015
22,1,1.0,9.0,31133430,4300,4935
23,1,1.0,9.0,31133440,4510,5104
24,1,1.0,9.0,31133450,4809,5222
25,1,1.0,9.0,31133460,5167,5306
26,1,1.0,9.0,31133470,5448,5369
27,1,1.0,9.0,31133480,5641,5430
28,1,1.0,9.0,31133490,5776,5489
29,0,1.0,9.0,31133701,5108,6089
30,1,1.0,9.0,31133711,5041,5502
31,1,1.0,9.0,31133721,4888,5491
32,1,1.0,9.0,31133731,4716,5280
33,1,1.0,9.0,31133741,4530,4936
34,1,1.0,9.0,31133751,4416,4485
35,1,1.0,9.0,31133761,4292,4143
36,1,1.0,9.0,31133771,4161,3875
37,1,1.0,9.0,31133781,4070,3740
38,1,1.0,9.0,31133791,4032,3735
39,0,1.0,9.0,31133851,4513,4706
40,1,1.0,9.0,31133861,4777,4585
41,1,1.0,9.0,31133871,4796,4546
42,1,1.0,9.0,31133881,4733,4565
43,1,1.0,9.0,31133891,4668,4270
44,1,1.0,9.0,31133901,4623,3873
45,1,1.0,9.0,31133911,4591,3409
46,1,1.0,9.0,31133921,4582,3057
47,1,1.0,9.0,31133931,4589,2846
48,1,1.0,9.0,31133941,4606,2729
49,0,1.0,9.0,31134011,4791,4059
50,1,1.0,9.0,31134021,5093,4367
51,1,1.0,9.0,31134031,5268,4513
52,1,1.0,9.0,31134041,5286,4661
53,1,1.0,9.0,31134051,5313,4670
54,1,1.0,9.0,31134061,5346,4586
55,1,1.0,9.0,31134071,5399,4460
56,1,1.0,9.0,31134081,5411,4312
57,1,1.0,9.0,31134091,5396,4150
58,1,1.0,9.0,31134101,5396,3993
59,1,1.0,9.0,31134111,5441,3842
60,1,1.0,9.0,31134121,5515,3694
61,1,1.0,9.0,31134131,5631,3581
62,1,1.0,9.0,31134141,5735,3479
63,1,1.0,9.0,31134151,5830,3385
64,1,1.0,9.0,31134161,5846,3289
65,1,1.0,9.0,31134171,5785,3193
66,1,1.0,9.0,31134181,5673,3100
67,1,1.0,9.0,31134191,5507,3011
68,1,1.0,9.0,31134201,5366,3011
69,1,1.0,9.0,31134211,5241,3084
70,1,1.0,9.0,31134221,5199,3205
71,1,1.0,9.0,31134231,5269,3389
72,1,1.0,9.0,31134241,5413,3581
73,1,1.0,9.0,31134251,5600,3778
74,1,1.0,9.0,31134261,5799,3958
75,1,1.0,9.0,31134271,6005,4083
76,0,1.0,9.0,31134572,7295,5659
77,1,1.0,9.0,31134582,7599,5297
78,1,1.0,9.0,31134592,7632,5278
79,1,1.0,9.0,31134602,7590,5167
80,1,1.0,9.0,31134612,7538,4994
81,1,1.0,9.0,31134622,7489,4638
82,0,1.0,9.0,31134662,7551,4313
83,1,1.0,9.0,31134672,7820,4655
84,1,1.0,9.0,31134682,7935,4770
85,1,1.0,9.0,31134692,8026,4870
86,1,1.0,9.0,31134702,8121,4911
87,1,1.0,9.0,31134712,8252,4945
88,1,1.0,9.0,31134722,8407,4974
89,1,1.0,9.0,31134732,8574,5035
90,0,1.0,9.0,31134802,8611,5558
91,1,1.0,9.0,31134812,8503,5422
92,1,1.0,9.0,31134822,8427,5306
93,1,1.0,9.0,31134832,8334,5041
94,1,1.0,9.0,31134842,8280,4673
95,1,1.0,9.0,31134852,8252,4237
96,1,1.0,9.0,31134862,8240,3884
97,1,1.0,9.0,31134872,8208,3672
98,1,1.0,9.0,31134882,8176,3554
99,1,1.0,9.0,31134892,8148,3514
100,0,1.0,9.0,31134932,7857,3610
101,1,1.0,9.0,31134942,7761,3552
102,1,1.0,9.0,31134952,7776,3565
103,1,1.0,9.0,31134962,7805,3607
104,1,1.0,9.0,31134972,7984,3666
105,1,1.0,9.0,31134982,8234,3750
106,1,1.0,9.0,31134992,8531,3850
107,1,1.0,9.0,31135002,8716,3832
108,1,1.0,9.0,31135012,8819,3725
109,1,1.0,9.0,31135022,8866,3558
110,1,1.0,9.0,31135032,8784,3311
111,1,1.0,9.0,31135042,8646,3061
112,1,1.0,9.0,31135052,8471,2808
113,1,1.0,9.0,31135062,8333,2642
114,1,1.0,9.0,31135072,8279,2546
115,1,1.0,9.0,31135082,8279,2498
116,1,1.0,9.0,31135093,8370,2469
117,1,1.0,9.0,31135103,8545,2506
118,1,1.0,9.0,31135113,8777,2588
119,1,1.0,9.0,31135123,9081,2768
0,0,1.0,10.0,31141191,1215,5217
1,1,1.0,10.0,31141201,1362,5168
2,1,1.0,10.0,31141211,1420,5285
3,1,1.0,10.0,31141221,1649,5472
4,1,1.0,10.0,31141231,1917,5610
5,1,1.0,10.0,31141241,2211,5715
6,1,1.0,10.0,31141251,2451,5789
7,1,1.0,10.0,31141261,2669,5836
8,1,1.0,10.0,31141271,2872,5865
9,0,1.0,10.0,31141382,2460,5461
10,1,1.0,10.0,31141392,2530,4983
11,1,1.0,10.0,31141402,2517,4937
12,1,1.0,10.0,31141412,2527,4555
13,1,1.0,10.0,31141422,2551,4096
14,1,1.0,10.0,31141432,2617,3585
15,1,1.0,10.0,31141442,2665,3250
16,1,1.0,10.0,31141452,2700,3034
17,1,1.0,10.0,31141462,2671,2897
18,1,1.0,10.0,31141462,2553,2822
19,1,1.0,10.0,31141472,2375,2810
20,1,1.0,10.0,31141482,2113,2841
21,1,1.0,10.0,31141492,1796,2979
22,0,1.0,10.0,31141692,4669,5473
23,1,1.0,10.0,31141702,4663,5246
24,1,1.0,10.0,31141712,4631,5273
25,1,1.0,10.0,31141722,4637,5300
26,1,1.0,10.0,31141732,4739,5366
27,1,1.0,10.0,31141742,4905,5458
28,1,1.0,10.0,31141752,5228,5554
29,1,1.0,10.0,31141762,5535,5654
30,1,1.0,10.0,31141772,5831,5758
31,1,1.0,10.0,31141782,5978,5840
32,0,1.0,10.0,31141852,5765,6262
33,1,1.0,10.0,31141862,5621,6094
34,1,1.0,10.0,31141872,5504,6037
35,1,1.0,10.0,31141882,5356,5920
36,1,1.0,10.0,31141892,5190,5764
37,1,1.0,10.0,31141902,5027,5481
38,1,1.0,10.0,31141912,4869,5088
39,1,1.0,10.0,31141922,4708,4621
40,1,1.0,10.0,31141932,4544,4249
41,1,1.0,10.0,31141942,4439,4001
42,1,1.0,10.0,31141952,4376,3835
43,1,1.0,10.0,31141962,4341,3791
44,0,1.0,10.0,31142043,4742,4771
45,1,1.0,10.0,31142053,4967,4424
46,1,1.0,10.0,31142063,4979,4355
47,1,1.0,10.0,31142073,4921,4390
48,1,1.0,10.0,31142083,4882,4048
49,1,1.0,10.0,31142093,4855,3645
50,1,1.0,10.0,31142103,4819,3201
51,1,1.0,10.0,31142113,4773,2931
52,1,1.0,10.0,31142123,4735,2776
53,1,1.0,10.0,31142133,4703,2699
54,1,1.0,10.0,31142143,4698,2699
55,0,1.0,10.0,31142223,5080,4551
56,1,1.0,10.0,31142233,5416,4646
57,1,1.0,10.0,31142243,5541,4730
58,1,1.0,10.0,31142253,5541,4856
59,1,1.0,10.0,31142263,5587,4774
60,1,1.0,10.0,31142273,5657,4638
61,1,1.0,10.0,31142283,5706,4465
62,1,1.0,10.0,31142293,5759,4306
63,1,1.0,10.0,31142303,5830,4171
64,1,1.0,10.0,31142313,5910,4052
65,1,1.0,10.0,31142323,6031,3929
66,1,1.0,10.0,31142333,6158,3785
67,1,1.0,10.0,31142343,6288,3627
68,1,1.0,10.0,31142353,6349,3476
69,1,1.0,10.0,31142363,6329,3302
70,1,1.0,10.0,31142373,6256,3112
71,1,1.0,10.0,31142383,6155,2988
72,1,1.0,10.0,31142393,6080,2949
73,1,1.0,10.0,31142403,6023,2966
74,1,1.0,10.0,31142413,5975,3069
75,1,1.0,10.0,31142423,5931,3280
76,1,1.0,10.0,31142433,5896,3562
77,1,1.0,10.0,31142443,5896,3845
78,1,1.0,10.0,31142453,5911,4020
79,1,1.0,10.0,31142463,5956,4122
80,1,1.0,10.0,31142473,6067,4166
81,1,1.0,10.0,31142483,6222,4204
82,0,1.0,10.0,31142663,7872,5570
83,1,1.0,10.0,31142673,7909,5386
84,1,1.0,10.0,31142683,7862,5367
85,1,1.0,10.0,31142693,7779,5411
86,1,1.0,10.0,31142703,7739,5199
87,1,1.0,10.0,31142713,7769,4967
88,1,1.0,10.0,31142723,7846,4722
89,1,1.0,10.0,31142733,8043,4648
90,1,1.0,10.0,31142743,8276,4648
91,1,1.0,10.0,31142753,8532,4692
92,1,1.0,10.0,31142763,8751,4780
93,1,1.0,10.0,31142773,8912,4888
94,1,1.0,10.0,31142783,9035,5010
95,0,1.0,10.0,31142854,8882,5556
96,1,1.0,10.0,31142864,8718,5207
97,1,1.0,10.0,31142874,8640,5056
98,1,1.0,10.0,31142884,8536,4782
99,1,1.0,10.0,31142894,8468,4442
100,1,1.0,10.0,31142904,8431,4058
101,1,1.0,10.0,31142914,8431,3733
102,1,1.0,10.0,31142924,8456,3527
103,0,1.0,10.0,31142994,8133,3641
104,1,1.0,10.0,31143004,8133,3641
105,1,1.0,10.0,31143014,8160,3681
106,1,1.0,10.0,31143024,8190,3767
107,1,1.0,10.0,31143034,8286,3767
108,1,1.0,10.0,31143044,8436,3752
109,1,1.0,10.0,31143054,8622,3723
110,1,1.0,10.0,31143064,8729,3659
111,1,1.0,10.0,31143074,8789,3516
112,1,1.0,10.0,31143084,8817,3321
113,1,1.0,10.0,31143094,8806,3081
114,1,1.0,10.0,31143104,8800,2907
115,1,1.0,10.0,31143114,8819,2778
116,1,1.0,10.0,31143124,8853,2746
117,1,1.0,10.0,31143134,8912,2775
118,1,1.0,10.0,31143144,9034,2846
119,1,1.0,10.0,31143154,9198,2937
120,1,1.0,10.0,31143164,9395,3008
0,0,1.0,11.0,27268463,1330,5388
1,1,1.0,11.0,27268473,1264,5172
2,1,1.0,11.0,27268483,1240,5163
3,1,1.0,11.0,27268493,1219,5213
4,1,1.0,11.0,27268503,1204,5192
5,1,1.0,11.0,27268513,1280,5167
6,1,1.0,11.0,27268523,1417,5181
7,1,1.0,11.0,27268533,1636,5223
